ref,archive,media_count,classification,building_id,class_method,verification,third_party_credit_flag,visual_file_inspected
F0774,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0775,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0776,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0777,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0778,False,1,BATIMENT_NOMME_AUTO,maison-des-hiboux,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0779,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0780,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0781,False,1,BATIMENT_NOMME_AUTO,casa-galimberti,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0782,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0783,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0784,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F0785,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0786,False,1,BATIMENT_NOMME_AUTO,casa-galimberti,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0787,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0788,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0789,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F0790,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0791,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0792,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0793,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0794,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0795,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0796,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0797,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0798,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0799,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0800,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0801,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0802,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0803,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0804,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0805,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0806,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0807,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0808,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0809,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0810,False,1,BATIMENT_NOMME_AUTO,maison-paon-gand,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,True
F0811,False,1,BATIMENT_NOMME_AUTO,hotel-ciamberlani,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0812,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0813,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0814,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0815,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0816,False,1,BATIMENT_NOMME_AUTO,casa-galimberti,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0817,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0818,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0819,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0820,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0821,False,1,BATIMENT_NOMME_AUTO,maison-delune-maitre-verrier,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0822,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0823,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0824,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0825,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0826,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0827,False,1,AUTRE_CONTENU,,non_identifiable_message,CATEGORIE_AUTO,False,False
F0828,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0829,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0830,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0831,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0832,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0833,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0834,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0835,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0836,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0837,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0838,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0839,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F0840,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0841,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F0842,False,1,BATIMENT_NOMME_AUTO,maison-bacot,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0843,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0844,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0845,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0846,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F0847,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0848,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0849,False,1,BATIMENT_NOMME_AUTO,maison-delune-maitre-verrier,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0850,False,1,BATIMENT_NOMME_AUTO,eglise-sainte-therese-wattrelos,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,True
F0851,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0852,False,1,BATIMENT_NOMME_AUTO,palais-secession-vienne,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0853,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F0854,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0855,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0856,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0857,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0858,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0859,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0860,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0861,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0862,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0863,False,1,BATIMENT_NOMME_AUTO,aquarium-milan,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0864,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0865,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0866,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0867,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0868,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0869,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0870,False,1,BATIMENT_NOMME_AUTO,maison-des-hiboux,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0871,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0872,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0873,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0874,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0875,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0876,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0877,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0878,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0879,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0880,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0881,False,1,BATIMENT_NOMME_AUTO,gare-lens,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0882,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0883,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0884,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0885,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0886,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0887,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0888,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0889,False,1,BATIMENT_NOMME_AUTO,eglise-sainte-therese-wattrelos,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,True
F0890,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0891,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0892,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0893,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0894,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0895,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0896,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0897,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0898,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0899,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0900,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0901,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0902,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0903,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0904,False,1,BATIMENT_NOMME_AUTO,maison-coilliot-lille,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0905,False,1,BATIMENT_NOMME_AUTO,palais-secession-vienne,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0906,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0907,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0908,False,1,BATIMENT_NOMME_AUTO,aquarium-milan,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0909,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0910,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0911,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0912,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0913,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0914,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0915,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0916,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0917,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0918,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0919,False,1,BATIMENT_NOMME_AUTO,eglise-sainte-therese-wattrelos,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,True
F0920,False,1,BATIMENT_NOMME_AUTO,eglise-sainte-therese-wattrelos,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,True
F0921,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0922,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0923,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0924,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0925,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0926,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0927,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0928,False,1,BATIMENT_NOMME_AUTO,palais-secession-vienne,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0929,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0930,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0931,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0932,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0933,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0934,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0935,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0936,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0937,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0938,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0939,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0940,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0941,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0942,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0943,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0944,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0945,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0946,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0947,False,1,BATIMENT_NOMME_AUTO,maison-bacot,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0948,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0949,False,1,BATIMENT_NOMME_AUTO,maison-piot,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,False
F0950,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0951,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0952,False,1,BATIMENT_NOMME_AUTO,maison-piot,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,False
F0953,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0954,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0955,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0956,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0957,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0958,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0959,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0960,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0961,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0962,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0963,False,1,BATIMENT_NOMME_AUTO,maison-piot,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,False
F0964,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0965,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0966,False,1,BATIMENT_NOMME_AUTO,maison-piot,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,False
F0967,False,1,BATIMENT_NOMME_AUTO,maison-piot,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,False
F0968,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0969,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0970,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0971,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0972,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0973,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0974,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F0975,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0976,False,1,BATIMENT_NOMME_AUTO,aquarium-milan,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0977,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0978,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0979,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0980,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0981,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0982,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0983,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0984,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0985,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0986,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0987,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0988,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0989,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0990,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0991,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0992,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0993,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0994,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0995,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0996,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F0997,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0998,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0999,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F1000,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F1001,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F1002,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F1003,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F1004,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F1005,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F1006,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F1007,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F1008,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F1009,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F1010,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F1011,False,1,BATIMENT_NOMME_AUTO,maison-coilliot-lille,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F1012,False,1,BATIMENT_NOMME_AUTO,casa-galimberti,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F1013,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F1014,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F1015,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F1016,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F1017,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F1018,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F1019,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F1020,False,1,BATIMENT_NOMME_AUTO,maison-bastin,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,True
F1021,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F1022,False,1,BATIMENT_NOMME_AUTO,maison-de-lestr[e],named_alias,NOM_EXPLICITE_LEGENDE,False,False
F1023,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F1024,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F1025,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F1026,False,1,BATIMENT_NOMME_AUTO,maison-delune-maitre-verrier,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F1027,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F1028,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F1029,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F1030,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F1031,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F1032,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F1033,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F1034,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F1035,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F1036,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F1037,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F1038,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
